,1,2,3,4,5,6,7,8,9,10
G2162,5.91,1.25,7.37,1.11,7.95,7.64,1.0,6.54,3.0,1.83
G2163,1.0,1.05,10.0,9.0,5.0,7.25,6.0,9.97,2.0,7.51
G2164,121.0,103.0,373.0,323.0,228.0,457.0,367.0,308.0,305.0,294.0
G2165,118.0,139.0,154.0,101.0,92.0,324.0,111.0,77.0,97.0,115.0
G2166,25.0,4.0,105.0,145.0,12.0,20.0,30.0,34.0,22.0,3332.0
G2167,221.24,403.15,522.43,465.12,361.11,473.97,373.81,377.05,176.7,898.46
G2168,46.32,22.67,357.14,222.72,54.11,176.22,546.88,275.6,84.14,76.86
G2169,1050.0,1451.0,1956.0,2267.0,2514.0,2737.0,1250.0,1532.0,854.0,2245.0
G2170,1.01,2.05,7.24,8.91,9.91,6.79,6.97,2.78,3.76,2.78
G2171,147.0,129.0,177.0,141.0,231.0,437.0,180.0,166.0,178.0,228.0
G2172,11.42,16.92,2.81,17.84,102.42,1.61,32.86,43.86,90.3,1.29
G2173,3.87,6.36,1.67,5.72,9.66,7.22,1.25,9.73,4.91,5.41
G2174,5.0,1.04,73.0,92.0,35.0,7.0,42.0,7.0,9.0,18.0
G2175,63.0,13.0,122.0,199.0,45.0,42.0,83.03,132.0,59.0,131.0
G2176,9.21,4.56,6.86,6.39,3.84,3.33,2.62,3.0,6.0,3.32
G2177,321.0,307.85,445.42,589.73,538.53,1087.19,552.0,411.0,342.43,194.88
G2178,1.69,8.39,3.33,1.49,2.44,6.31,1.39,5.14,2.39,5.82
G2179,1704.0,1190.0,1193.0,1759.0,2189.0,1935.0,891.0,1219.0,843.0,1065.0
G2180,13444.04,10829.82,3886.77,7685.44,9506.31,125.31,4910.86,1997.72,4503.01,894.91
G2181,262.0,176.0,439.0,333.0,258.0,384.0,247.0,320.0,281.0,290.0
G2182,1.0,9.55,1.84,1.0,4.0,1.66,4.0,5.35,2.0,2.41
G2183,48.0,34.0,93.0,134.0,72.0,70.0,136.0,87.0,118.0,48.0
G2184,2.0,3.0,1.71,5.85,5.06,2.73,8.38,3.48,1.0,5.17
G2185,6.53,6.75,2.0,4.38,2.0,2.46,3.19,5.42,9.83,5.3
G2186,9.88,7.58,9.91,8.37,6.18,4.7,4.46,2.01,1.49,3.9
G2187,206.0,155.0,125.0,391.0,374.0,208.0,283.0,87.0,349.0,220.0
G2188,3.77,3.98,3.0,3.08,9.92,3.42,6.0,6.21,8.17,4.0
G2189,324.0,146.0,1695.0,1359.0,360.0,2287.0,2804.0,3262.0,847.0,1553.0
G2190,4895.97,4332.0,9664.99,7805.98,6684.96,6723.98,11842.87,12971.32,9512.84,10234.2
G2191,476.0,500.0,794.0,796.0,630.0,781.0,817.0,640.0,495.0,1290.0
G2192,366.0,226.0,1154.0,10100.0,4992.0,1042.0,2180.0,556.0,380.0,828.0
G2193,132.0,161.0,157.0,216.0,149.0,113.0,286.0,279.0,161.0,144.0
G2194,63.34,39.04,142.81,168.86,167.8,116.7,117.46,299.02,59.78,289.23
G2195,10489.3,27891.46,5669.78,18676.18,17676.86,12237.11,8108.65,2735.0,4678.63,8020.96
G2196,9.9,6.64,7.26,8.94,9.4,6.66,1.37,10.0,8.09,48.0
G2197,4.0,1.0,5.0,8.0,8.0,6.02,23.0,3.0,42.0,6.97
G2198,3.86,8.11,4.08,4.0,2.0,2.0,4.0,1.0,7.29,6.38
G2199,24.85,20.98,139.51,92.04,43.31,55.64,83.86,81.71,24.38,138.95
G2200,39.0,24.0,29.0,21.0,23.0,1.0,75.0,85.0,75.0,31.0
G2201,64.0,66.0,88.0,122.0,101.0,68.13,65.97,91.0,124.0,56.14
G2202,14.0,9.0,58.0,37.0,28.0,22.0,132.0,121.0,94.0,44.0
G2203,1.71,8.13,3.74,1.37,1.64,9.0,2.0,6.58,1.63,6.2
G2204,8.82,9.2,6.67,4.4,3.88,7.53,1.42,5.88,7.25,5.48
G2205,469.66,758.92,675.94,702.71,658.97,1225.94,2819.99,644.63,1235.19,396.83
G2206,519.0,567.0,1214.97,935.0,711.0,2038.0,884.0,1254.0,513.0,1334.99
G2207,166.0,358.0,42.0,259.0,263.0,2.0,65.0,12.0,124.0,13.0
G2208,87.0,84.0,179.0,168.0,134.0,271.0,117.0,211.0,81.0,164.0
G2209,97.0,194.0,108.0,158.0,211.0,140.0,112.0,43.0,39.0,223.0
G2210,375.0,333.0,681.0,1013.0,454.0,1200.0,689.0,730.0,460.0,599.0
G2211,189.0,207.0,526.0,479.0,413.0,615.0,423.0,772.0,340.0,594.0
G2212,4.55,4.72,1.0,2.0,1.0,9.21,4.0,1.0,3.0,6.0
G2213,8.49,6.48,4.46,5.08,3.23,2.64,7.54,8.95,3.7,4.65
G2214,179.0,297.0,1317.0,406.0,131.0,224.0,166.0,88.0,111.0,204.0
G2215,39.0,8.46,121.0,13.0,14.0,25.0,76.0,9.0,215.0,7.0
G2216,1458.0,1491.0,1953.0,1495.0,1191.0,770.0,3089.0,2049.0,1540.0,963.0
G2217,932.0,1455.0,1768.0,852.0,891.0,1691.0,452.0,643.0,526.0,1925.0
G2218,522.0,389.0,882.0,1084.0,672.0,583.0,863.0,990.0,540.0,833.0
G2219,40.0,57.0,129.0,97.0,62.0,244.0,61.0,121.0,102.0,140.0
G2220,2329.91,3032.13,3150.14,2647.54,3000.94,2039.44,3174.57,4501.68,2873.13,3838.53
G2221,1.0,2.0,11.0,41.0,47.0,15.0,23.0,5.0,3.0,3.0
G2222,1233.03,131.73,3808.64,2466.14,1474.28,351.82,4347.75,1060.65,302.72,430.4
G2223,21357.78,23330.63,92691.78,14094.95,16393.81,226463.16,20364.32,27196.44,11706.51,20647.44
G2224,610.42,1568.78,3637.16,1677.52,785.28,9515.56,1027.32,7470.51,382.51,10457.05
G2225,112.0,46.0,425.0,282.0,283.0,52.0,340.0,277.0,177.0,162.0
G2226,33.0,17.0,112.0,157.0,64.0,244.0,35.0,35.0,18.0,100.0
G2227,39.0,16.0,46.0,36.0,33.0,43.0,50.0,67.0,36.0,20.0
G2228,131.0,111.0,294.0,249.0,255.0,651.0,278.0,481.0,172.0,538.0
G2229,188.0,192.0,359.0,308.0,287.0,552.0,302.0,356.06,250.0,490.0
G2230,157.0,234.0,249.0,175.0,182.0,292.0,191.0,168.0,90.0,230.0
G2231,329.95,218.0,340.76,420.32,380.25,322.34,353.43,338.16,577.94,228.12
G2232,2.56,4.27,4.24,8.26,3.53,4.15,5.07,6.7,1.71,5.97
G2233,6.0,9.0,1.0,8.0,26.0,5.31,14.0,13.0,3.0,4.0
G2234,409.0,484.0,814.0,1006.0,659.0,2042.0,999.0,1169.0,747.0,723.0
G2235,2692.46,2622.15,4818.14,3168.81,2933.85,4153.07,5302.84,4895.26,2230.52,5396.52
G2236,187.0,588.0,15.0,73.0,159.0,1.77,38.0,6.0,27.0,96.0
G2237,166.0,197.0,410.0,358.0,256.0,367.0,466.0,728.0,280.0,369.0
G2238,1.27,4.44,2.0,2.0,4.9,28.0,7.0,30.0,30.0,17.0
G2239,3559.5,3827.74,3962.73,2406.82,2876.76,34.67,2709.0,1890.0,1897.67,4302.52
G2240,327.0,187.0,802.0,708.0,475.0,173.0,1068.0,695.0,828.0,398.0
G2241,9.0,6.14,26.0,24.0,5.0,7.0,14.0,12.0,11.0,6.0
G2242,337.0,297.0,454.0,564.0,355.0,821.0,542.0,668.0,473.0,522.0
G2243,437.0,593.0,520.0,1025.0,579.0,607.0,450.0,320.0,552.0,375.0
G2244,352.0,104.0,625.09,95.68,304.75,11.73,749.49,184.2,29.61,47.85
G2245,4.0,2.36,12.0,3.11,2.0,5.78,3.0,5.0,3.0,9.58
G2246,56.0,62.0,76.0,61.0,104.0,36.0,54.0,129.0,93.0,42.0
G2247,8.0,5.16,54.0,23.0,13.0,37.0,42.0,27.0,9.0,68.0
G2248,5.07,8.77,2.0,12.0,4.53,3.06,5.0,8.92,1.0,3.0
G2249,162.0,51.0,353.0,334.0,173.0,328.0,395.0,689.0,451.0,256.0
G2250,55.19,58.09,154.48,100.01,53.76,108.65,88.79,92.2,95.84,66.06
G2251,342.0,133.0,200.0,159.0,153.0,116.0,350.0,113.0,199.0,138.0
G2252,8.25,4.56,7.85,1.9,3.63,7.37,8.82,1.21,4.75,3.52
G2253,604.0,672.0,1166.0,697.0,633.0,2539.0,656.0,985.0,566.0,923.0
G2254,1104.0,1808.0,920.0,1404.0,1295.0,734.0,1175.0,467.0,928.0,1684.99
G2255,180.0,246.0,294.0,341.0,245.0,534.0,340.0,591.0,216.0,881.0
G2256,1154.0,862.0,2173.2,1436.0,1053.0,3031.82,1454.0,1593.0,728.85,4260.25
G2257,125.0,191.0,69.0,63.0,127.0,10.0,17.0,24.0,15.0,15.0
G2258,1.0,3.0,31.63,37.0,16.0,14.0,23.0,128.17,12.0,67.0
G2259,21.0,14.0,49.0,59.0,33.0,24.0,82.0,63.0,52.0,12.0
G2260,251.0,362.0,665.0,643.0,477.0,1351.0,379.0,610.0,467.0,500.0
G2261,15681.22,28679.99,2856.0,3084.96,16496.21,2219.0,5276.0,1244.0,8437.25,1760.0
G2262,93.0,80.0,114.0,131.0,103.0,147.0,131.0,107.0,47.0,85.0
G2263,84.0,34.0,336.0,190.0,153.0,503.0,506.0,321.0,373.0,438.0
G2264,59.0,42.0,274.0,283.0,188.0,31.0,170.0,109.0,187.0,82.0
G2265,85.44,97.75,380.84,224.52,182.14,373.31,220.48,406.74,151.79,265.57
G2266,1.03,7.0,1.0,2.0,3.22,7.75,7.0,8.0,2.0,4.84
G2267,2.0,5.17,5.07,3.0,3.0,3.0,6.0,7.0,6.0,7.8
G2268,6.0,5.05,14.0,18.0,6.0,18.22,5.0,8.0,10.0,2.06
G2269,7.29,2.46,1.69,8.99,1.31,1.6,7.8,3.75,6.97,2.81
G2270,408.0,737.0,1407.0,956.0,477.0,4147.0,1498.0,1840.0,1127.0,3380.0
G2271,7.7,9.33,1.89,9.54,2.75,110.19,6.82,6.0,2.0,11.0
G2272,66.0,82.8,122.0,67.07,65.0,101.0,96.0,78.0,67.0,86.43
G2273,398.11,243.38,594.84,534.29,414.99,373.0,383.14,589.36,562.17,963.17
G2274,42.5,27.26,72.27,17.18,26.24,10.33,6.85,9.09,79.33,29.48
G2275,16.0,5.0,41.0,28.0,14.0,75.0,55.0,48.0,54.0,26.0
G2276,2.43,8.68,9.54,7.1,6.33,8.38,6.05,9.48,2.33,8.16
G2277,7.76,5.35,4.0,3.0,4.85,1.0,1.0,14.0,5.0,10.0
G2278,361.0,417.81,776.87,820.0,460.59,3899.18,656.78,592.0,515.0,1245.3
G2279,217.0,61.0,888.0,375.0,389.0,75.0,1071.0,603.0,1139.0,120.0
G2280,1.0,9.45,14.0,15.0,3.0,7.0,26.0,12.0,18.0,14.0
G2281,266.18,234.04,446.92,488.42,331.23,751.88,394.57,446.23,333.83,409.86
G2282,73.0,127.39,145.22,124.0,107.0,129.43,84.32,85.0,72.0,84.23
G2283,147.0,165.0,233.0,242.0,166.0,98.0,132.0,307.0,172.0,164.0
G2284,183.0,271.0,272.0,258.0,235.0,560.0,264.0,387.0,247.0,455.0
G2285,4.42,8.3,7.54,7.0,9.64,5.16,3.88,9.33,8.98,5.01
G2286,1644.0,1868.0,2683.0,1813.0,1534.0,890.0,1177.0,1637.0,838.0,1645.0
G2287,246.0,365.0,321.0,272.0,284.0,153.0,304.0,550.0,238.0,107.0
G2288,1.0,1.67,1.0,1.0,9.04,1.26,9.0,3.0,12.0,5.12
G2289,165.0,1753.0,550.0,1270.0,2641.0,472.0,307.0,333.0,188.0,77.0
G2290,250.0,277.0,1515.0,521.0,387.0,2735.0,419.0,1940.0,265.0,4284.0
G2291,1188.97,19.27,3906.36,453.57,1348.72,42.18,4590.25,1000.35,80.28,90.6
G2292,57.0,4.05,27.0,13.0,4.0,4.0,7.0,14.0,36.0,8.0
G2293,5.0,4.0,9.0,1.0,4.0,4.0,5.0,4.58,2.0,8.0
G2294,97.0,160.0,314.0,348.7,224.0,246.0,240.0,343.78,184.17,341.0
G2295,109.0,207.0,375.0,372.0,173.0,601.0,305.0,418.76,150.0,525.84
G2296,19.0,7.0,291.0,67.0,38.0,231.0,60.0,87.0,60.0,81.0
G2297,274.0,230.0,577.0,830.0,589.0,754.0,703.0,753.0,562.0,331.0
G2298,239.0,321.0,501.0,412.0,455.0,683.0,299.0,572.0,262.0,626.0
G2299,1.34,7.11,1.44,3.37,6.26,6.91,2.0,2.0,4.0,1.0
G2300,291.0,251.0,441.0,711.0,490.0,902.0,432.0,611.0,402.0,795.0
G2301,573.8,415.41,344.31,733.15,327.84,1278.12,1716.92,442.0,975.0,645.0
G2302,23.0,17.0,107.0,138.0,75.0,15.0,119.0,30.0,91.0,117.0
G2303,5.32,12.78,93.21,40.16,16.74,215.88,55.41,449.24,25.34,438.03
G2304,657.0,487.77,1381.89,923.0,773.87,1964.69,555.0,2087.0,570.0,1190.0
G2305,12.0,4.0,22.0,18.0,8.0,4.76,9.0,4.24,25.0,110.0
G2306,5.0,4.0,18.0,8.94,6.3,20.74,4.57,24.4,18.0,5.0
G2307,6.54,6.76,2.0,5.29,2.0,1.82,1.0,1.56,5.0,3.47
G2308,3.03,5.0,1.0,5.0,1.52,3.72,3.0,2.0,1.72,9.0
G2309,6.0,17.0,6.0,11.0,10.0,5.25,2.49,4.8,11.0,6.0
G2310,24.0,31.0,136.0,139.0,50.0,113.0,344.0,278.0,51.0,122.0
G2311,8.98,3.83,1.0,9.26,1.69,2.86,2.0,2.23,1.15,1.17
G2312,5.0,1.61,4.0,3.0,7.0,2.0,18.0,8.0,10.0,8.84
G2313,343.0,379.0,593.0,534.0,741.0,138.0,426.0,468.0,176.0,374.0
G2314,179.0,121.0,423.0,311.0,252.0,475.0,354.0,389.0,228.0,264.0
G2315,389.0,421.0,411.0,633.0,574.0,604.7,379.92,443.0,443.77,330.0
G2316,22.0,21.0,11.0,27.0,36.0,13.0,13.0,26.0,40.0,7.0
G2317,44.0,21.0,177.0,334.0,119.0,81.0,293.0,89.0,87.0,134.0
G2318,1527.0,1246.0,1646.0,2157.0,1883.0,2296.0,2050.0,2042.0,1649.0,1175.0
G2319,227.0,111.0,1891.0,997.0,429.0,170.0,972.0,493.0,926.0,659.0
G2320,1773.0,556.0,7821.0,7758.0,3620.0,1122.0,7301.0,1877.0,2649.0,4253.0
G2321,144.0,153.0,466.0,421.0,305.0,321.0,418.0,612.0,488.0,252.0
G2322,444.0,347.99,734.99,828.0,636.0,793.0,726.0,788.0,552.0,575.0
G2323,63.0,62.0,91.0,187.0,176.0,35.0,157.0,131.0,179.0,42.0
G2324,111.0,128.0,426.0,372.0,267.0,685.0,289.99,625.0,199.0,373.0
G2325,4360.71,1833.2,600.19,332.09,172.37,1910.14,2160.32,4656.24,962.48,2175.58
G2326,7655.3,3604.61,2246.36,860.72,510.36,4481.61,3449.82,6199.12,2473.52,4599.73
G2327,10.0,13.0,20.0,35.0,16.0,50.01,24.0,11.0,7.0,16.0
G2328,5.0,5.29,47.0,69.0,33.0,59.77,56.0,157.0,4.02,56.0
G2329,223.0,114.71,278.0,332.0,361.0,247.23,272.0,300.0,137.98,82.0
G2330,3618.96,1678.79,11060.26,7415.83,10205.07,2501.36,8494.5,4329.03,2335.57,8993.37
G2331,74.4,27.0,78.88,81.0,97.89,77.98,67.99,100.0,87.98,71.0
G2332,3002.0,1964.14,7506.97,9945.98,6067.0,4665.82,7819.39,3581.23,5437.0,9643.21
G2333,9.64,8.65,1.08,4.0,8.05,2.0,9.5,4.15,7.52,4.0
G2334,280.37,67.88,2010.45,2647.64,1432.95,531.2,1191.44,533.11,551.96,1470.27
G2335,685.0,616.0,704.0,812.0,733.0,1383.0,753.0,1029.0,705.0,730.0
G2336,10.0,5.88,9.72,3.0,4.49,4.01,7.32,3.55,2.0,6.99
G2337,8.52,3.22,2.44,8.26,1.72,1.94,7.05,9.71,2.8,3.33
G2338,1.3,1.79,1.0,1.35,5.84,9.23,2.0,3.77,6.44,1.95
G2339,198.0,170.0,380.0,454.0,347.0,608.0,414.0,397.0,379.0,447.0
G2340,455.0,437.0,804.0,601.0,395.0,894.0,605.0,849.0,363.0,1430.0
G2341,5341.35,6294.0,4666.05,3963.16,3388.82,4083.98,3365.36,1854.0,1429.69,2968.85
G2342,322.52,257.79,266.2,637.62,683.62,303.28,475.45,681.89,592.14,112.19
G2343,25.86,16.41,9.12,7.96,2.07,13.83,15.77,3.95,4.0,7.35
G2344,1.21,3.95,7.54,5.0,4.12,1.0,9.85,8.27,7.26,6.36
G2345,4.99,2.06,8.25,6.42,1.32,6.06,5.11,1.3,3.77,3.61
G2346,256.34,392.08,255.06,315.29,256.03,479.06,1208.01,328.37,390.81,149.17
G2347,4318.61,2999.89,13002.48,43126.17,15192.6,12365.87,14289.25,11073.42,5665.94,15619.9
G2348,7.06,6.94,8.35,8.76,8.73,1.65,6.42,2.9,7.15,6.74
G2349,6.66,4.8,7.95,7.86,2.53,8.88,4.44,1.66,5.09,9.33
G2350,1.6,16.0,2.01,11.4,11.11,5.66,9.98,6.78,7.02,3.0
G2351,239.0,209.0,795.0,334.0,295.0,593.0,291.0,594.0,129.0,482.0
G2352,9.0,8.0,35.0,61.0,6.0,6.0,37.0,24.0,41.0,4.0
G2353,132.0,105.0,179.0,124.0,108.0,325.0,134.0,155.0,61.0,167.0
G2354,485.0,243.0,444.74,651.25,958.3,131.74,675.48,199.77,1261.49,111.25
G2355,298.0,310.0,670.0,635.0,431.0,1000.0,511.0,837.0,413.0,648.51
G2356,39.0,27.59,122.01,451.14,138.98,21.47,128.17,12.0,152.79,223.54
G2357,216.1,173.55,206.08,462.31,257.67,201.31,328.51,200.27,269.27,196.67
G2358,503.76,302.76,676.14,1300.41,999.56,806.51,822.23,345.67,583.62,670.0
G2359,1008.47,1229.21,839.86,1439.36,1532.02,1244.77,1111.86,1106.68,503.95,2217.87
G2360,8.91,6.56,8.1,4.92,1.32,5.76,1.0,24.0,1.37,1.0
G2361,7.88,1.01,9.1,1.98,3.8,5.02,3.68,8.25,5.23,2.33
G2362,30.0,20.19,71.0,90.0,83.21,55.59,82.05,91.89,72.0,40.92
G2363,9.73,2.85,6.56,2.8,8.57,4.75,3.91,6.5,6.48,7.82
G2364,64.37,70.18,196.56,184.81,131.01,201.35,142.64,205.98,41.43,253.44
G2365,5918.45,6648.27,5399.17,10556.69,4948.1,2916.45,6555.13,2590.43,1151.45,3298.7
G2366,2599.48,1989.38,1053.34,1354.42,2475.19,1092.18,1460.95,778.81,2364.31,552.61
G2367,1154.77,1517.9,1226.69,1515.89,1518.53,1948.9,1374.7,1947.0,758.0,1753.39
G2368,9.66,1.55,10.0,4.0,5.0,4.41,6.64,2.0,25.0,3.04
G2369,1601.0,1820.0,327.0,1833.0,1986.0,2034.0,910.0,253.0,991.0,209.0
G2370,692.09,531.36,760.4,1163.99,1068.55,1083.12,1271.82,717.02,1279.12,706.7
G2371,1.05,4.05,1.0,5.58,2.64,5.04,7.4,4.85,6.73,4.27
G2372,2907.0,2496.0,6705.0,1422.0,2110.0,1062.0,4329.0,1544.0,3334.0,3160.0
G2373,3.96,6.1,6.1,9.77,7.07,5.69,2.1,9.04,7.95,8.36
G2374,43.53,44.59,178.35,100.5,56.33,278.56,63.46,671.6,59.92,1403.61
G2375,1.21,4.47,5.72,2.0,9.85,5.0,9.0,3.0,3.15,1.04
G2376,1269.0,503.0,2492.0,4996.0,1392.0,706.0,3580.99,869.0,2941.0,1998.0
G2377,83.0,48.0,226.0,213.0,107.0,124.55,450.0,352.0,290.0,78.0
G2378,225.89,225.61,427.19,350.36,287.2,626.35,403.81,390.09,186.31,472.74
G2379,2.11,5.32,9.73,1.03,1.03,2.93,1.05,6.05,1.04,1.32
G2380,6.0,6.0,14.0,13.0,9.0,3.0,24.0,8.0,7.0,4.0
G2381,44.26,87.76,123.22,96.84,68.59,213.91,70.97,96.74,49.77,153.81
G2382,1.11,1.63,7.92,9.35,5.81,8.01,6.45,1.49,4.37,3.02
G2383,688.65,1125.0,582.64,1060.57,718.75,630.63,600.57,2016.74,302.25,2184.55
G2384,1390.0,533.0,5419.0,6654.0,2786.0,839.0,4368.0,892.0,2655.0,2785.0
G2385,10.0,2.0,8.0,52.0,11.0,5.0,5.0,11.0,6.18,6.0
G2386,1230.0,1956.0,4628.0,3017.0,1304.0,3383.0,2164.0,3138.0,1408.0,1641.0
G2387,2.0,4.0,18.0,8.0,3.0,2.0,22.0,7.0,24.0,4.0
G2388,5.5,2.11,4.83,3.92,8.18,7.54,2.22,3.9,2.52,6.45
G2389,4009.72,1186.94,19370.6,28127.18,20613.75,3462.39,15538.57,5938.4,5428.67,15631.13
G2390,9.34,6.3,7.79,8.64,7.06,5.63,7.61,9.4,5.47,6.24
G2391,4.52,2.65,8.05,8.92,5.56,9.38,3.86,4.12,8.67,9.22
G2392,48.0,42.35,104.63,192.67,96.37,186.03,107.95,48.97,43.0,9.0
G2393,1.0,19.0,169.91,251.32,130.25,23.27,18.51,23.8,143.39,141.15
G2394,9.61,3.16,1.0,5.1,6.81,5.71,9.09,6.36,6.61,1.0
G2395,290.99,298.0,708.44,428.67,325.85,1352.52,596.1,1015.74,287.06,1056.57
G2396,20.0,32.0,171.0,374.0,111.0,60.27,188.0,70.0,86.0,136.46
G2397,8.25,6.65,24.19,5.51,21.0,6.11,25.0,1.65,15.13,6.0
G2398,437.0,539.0,507.0,745.0,658.0,1232.0,676.0,974.0,560.0,611.0
G2399,169.0,159.0,946.0,1316.0,881.0,146.0,884.0,442.0,447.0,1193.0
G2400,407.77,748.88,2222.95,2634.4,1182.65,8156.25,1769.54,3484.81,1323.56,1020.94
G2401,14.0,6.0,66.0,62.0,55.0,3.4,76.0,23.0,40.0,143.0
G2402,266.99,1650.23,1924.01,2145.59,1303.59,3113.23,386.63,820.93,16.14,15.31
G2403,9.0,15.0,100.0,56.0,14.0,120.0,21.0,49.0,7.0,204.75
G2404,3739.8,907.13,5203.93,2875.07,5462.48,675.41,3633.93,1225.26,1012.5,2154.48
G2405,5.99,4.27,9.62,2.08,3.4,9.68,4.0,8.05,9.66,4.02
G2406,23.1,5.77,39.27,30.08,19.88,28.7,45.15,50.73,57.91,45.99
G2407,34.58,37.24,5.22,58.82,68.6,6.36,49.79,43.73,36.42,23.93
G2408,1.2,4.48,83.6,6.14,5.78,3.33,2.37,3.54,2.41,7.6
G2409,131.0,49.0,621.0,670.0,270.0,145.0,497.0,272.0,231.0,328.0
G2410,8.69,2.0,7.06,2.0,4.0,2.0,7.0,4.65,3.0,1.0
G2411,37718.0,32807.0,30256.0,36465.0,27332.0,57237.8,38760.44,22366.0,23464.0,57969.15
G2412,222.09,155.52,220.77,270.42,324.54,58.25,241.61,101.65,270.27,195.72
G2413,3.53,7.0,36.0,17.0,7.0,5.0,9.0,18.0,8.0,3.03
G2414,7.02,1.0,3.78,3.0,2.86,1.0,1.0,2.56,1.0,3.0
G2415,15.56,3.81,30.59,76.96,23.82,22.86,26.84,23.31,36.47,18.36
G2416,8482.85,15367.18,5548.06,10793.43,13257.29,9266.1,5554.99,3192.66,1514.9,3525.5
G2417,1298.15,16090.82,353.94,3488.57,1336.71,2213.9,106.01,129.34,793.1,972.5
G2418,69.0,36.0,144.0,173.0,97.0,82.0,78.0,497.0,83.0,121.0
G2419,2706.16,3352.17,2906.8,2102.49,1840.31,165.88,1185.23,285.09,1047.86,5207.63
G2420,109.0,61.0,547.0,944.0,646.0,84.0,911.0,319.0,510.0,201.0
G2421,42206.0,23825.0,30057.0,38791.17,33433.0,38154.0,28603.0,33201.0,45179.0,16365.0
G2422,354.95,1292.35,1530.51,1375.98,1575.28,1509.82,450.37,2968.66,141.29,1534.05
G2423,4.0,8.0,11.0,4.0,3.0,38.0,37.0,5.0,23.0,10.0
G2424,9.46,1.05,4.6,7.21,7.47,4.55,2.0,8.26,6.58,2.6
G2425,1.62,7.24,101.0,1.15,1.0,92.36,1.0,4.0,1.91,125.0
G2426,8.68,2.0,1.59,4.68,4.13,7.27,1.02,8.99,6.31,7.73
G2427,4.97,4.0,2.0,7.91,1.0,7.54,6.0,6.39,4.0,3.0
G2428,26486.66,17145.16,3349.89,10045.29,12683.8,1457.91,9016.71,2680.23,10129.1,2328.39
G2429,5.25,9.74,8.02,4.48,1.22,8.12,2.08,6.27,4.0,6.42
G2430,37.0,53.0,110.0,96.0,81.0,131.0,71.0,64.0,51.0,60.0
G2431,8.27,2.0,9.9,2.0,4.0,2.0,6.37,2.69,7.68,3.0
G2432,2.92,6.64,6.33,1.15,6.61,7.33,1.19,7.58,1.31,5.13
G2433,450.0,536.0,762.0,763.0,570.0,1264.0,695.0,799.0,550.0,1193.0
G2434,13.09,1.0,27.0,18.04,7.49,15.04,34.17,83.18,16.46,2.01
G2435,36.0,37.0,32.0,105.0,38.0,44.0,38.0,63.0,28.0,320.0
G2436,5.69,6.17,1.0,5.74,1.0,1.0,4.0,8.6,7.45,1.11
G2437,1.0,2.0,14.0,25.0,13.0,56.0,10.0,47.0,13.0,88.0
G2438,1.95,8.79,6.33,5.18,9.99,1.36,4.0,2.23,8.08,3.64
G2439,2348.93,3121.4,5169.72,491.74,1017.79,2068.37,782.2,531.48,894.47,3188.37
G2440,3.0,2.0,1.0,10.0,8.56,3.0,15.0,3.0,9.0,6.0
G2441,6.21,1.0,32.0,1.0,6.31,79.0,2.0,262.0,1.28,2.0
G2442,1100.53,1019.78,2202.63,1679.75,1486.63,3940.5,1621.5,2229.47,944.08,3722.95
G2443,15.0,4.0,74.0,87.0,56.0,62.0,69.0,92.0,40.0,33.0
G2444,4.0,2.0,86.03,22.85,14.73,18.98,46.82,275.83,24.84,23.79
G2445,10.57,14.86,129.79,57.31,90.94,5.29,215.2,17.07,161.79,3.55
G2446,3.54,8.44,2.02,1.05,5.9,9.82,7.27,5.06,6.15,9.25
G2447,1576.0,889.0,2638.0,4924.0,3126.0,708.0,2906.0,4096.0,2788.0,1081.0
G2448,7.69,6.4,2.9,7.07,3.84,5.69,8.75,6.62,2.0,6.49
G2449,1781.0,3399.0,2900.0,4284.0,3309.0,7454.0,3000.0,2238.0,1728.0,3832.0
G2450,225.95,177.0,266.54,467.81,349.34,165.8,211.92,271.0,210.0,140.0
G2451,13.47,3.42,38.96,75.0,49.0,3.0,88.0,2.0,48.0,7.0
G2452,6.0,7.5,27.0,2.0,10.0,1.0,8.0,21.0,17.0,4.0
G2453,191.0,120.0,794.0,2542.0,967.0,97.0,1055.0,264.0,1393.0,1028.0
G2454,190.0,141.0,2069.0,971.0,633.0,9447.0,1729.0,1387.0,1399.0,3665.0
G2455,1.0,1.0,2.0,3.23,5.0,6.02,2.0,5.5,2.0,8.49
G2456,88.0,76.0,131.0,106.0,134.0,362.0,113.0,236.0,102.0,113.0
G2457,33.0,98.0,20.0,30.0,26.0,16.0,48.0,9.0,22.0,18.0
G2458,144.0,56.0,151.36,194.92,123.0,51.0,76.0,22.0,101.0,242.0
G2459,189.0,159.0,439.0,301.0,330.0,278.0,391.0,460.0,543.0,14.0
G2460,161.0,191.0,426.0,278.0,181.0,1147.0,262.0,352.0,169.0,516.0
G2461,184.6,433.15,639.06,505.6,862.48,558.08,252.44,255.4,695.53,513.53
G2462,1527.43,1324.99,1282.39,2007.75,1251.2,1053.38,1880.95,459.0,1035.48,2766.96
G2463,6.0,11.0,66.4,47.0,19.0,64.02,41.74,142.77,32.0,178.0
G2464,49.0,14.0,63.64,100.08,14.0,38.0,22.0,16.0,22.0,61.0
G2465,40.0,17.0,38.3,87.99,10.3,36.69,26.0,14.38,12.38,37.49
G2466,32.0,21.0,7.0,21.0,33.0,8.0,33.0,5.0,41.0,1.0
