,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
G1881,98.0,203.0,82.0,8.0,62.0,359.0,69.0,223.0,219.0,1260.0,278.0,233.0,319.0,134.0,207.0,250.0,262.0,418.0,320.0,280.0,223.0,19.0,1.87,66.0,185.0,8.0,5.0,26.0,6.0,52.0,25.0,44.0,1.0,3.0,2.0,4.0,4.0,3.0,20961.0,5995.0,6765.0,1687.0
G1882,697.0,1648.0,774.0,71.0,532.0,2823.0,595.0,1847.0,265.0,1672.0,1918.0,2016.0,2268.0,1937.0,1506.0,1499.0,2372.0,2057.0,1800.0,1949.0,1906.0,276.0,9.52,943.0,1787.0,34.0,112.0,506.0,179.0,661.0,381.0,588.0,9.42,264.0,138.0,477.0,686.0,302.0,7620.0,2082.0,2188.0,2123.0
G1883,4.0,1.0,6.18,5.32,4.0,8.0,7.61,3.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,3.0,6.0,2.0,10.0,1.0,8.54,5.13,2.0,9.0,4.35,1.0,4.0,4.33,1.0,4.99,3.0,8.59,8.82,1.12,1.0,1.0,6.53,32.0,5.0,3.0,5.0
G1884,91.0,178.0,79.0,3.87,71.0,391.0,54.53,190.0,48.0,263.64,188.0,184.0,272.0,180.0,161.0,198.0,262.0,323.0,281.0,293.0,256.0,47.0,4.95,105.3,249.0,9.0,22.97,28.0,8.02,62.0,19.0,64.21,8.1,25.0,10.72,38.0,36.37,20.0,1548.0,399.0,395.0,371.0
G1885,295.0,631.0,326.0,20.0,228.0,1204.0,241.0,686.0,114.0,537.0,770.0,601.0,759.0,517.0,507.0,542.0,700.0,846.0,661.0,734.0,752.0,109.0,8.72,378.0,646.0,17.0,161.0,367.0,182.0,320.0,124.0,294.0,3.69,74.0,41.0,78.0,77.0,39.0,1953.0,537.0,544.0,624.0
G1886,5.93,7.25,2.84,5.06,9.64,9.67,8.98,2.53,9.56,4.24,6.5,8.02,9.23,1.81,5.06,3.37,9.65,7.98,6.97,1.61,1.52,4.64,2.62,4.62,6.56,5.27,5.66,4.0,4.27,3.64,4.99,9.61,4.81,3.13,5.27,8.39,2.33,7.29,6.99,7.74,6.47,8.02
G1887,71.0,136.0,70.0,5.0,54.0,218.0,19.0,73.0,17.0,115.0,105.0,147.0,182.0,194.0,154.0,168.0,234.0,175.0,197.0,186.0,181.0,25.0,1.78,66.0,132.0,6.0,40.0,53.0,14.0,145.0,102.0,127.0,2.36,141.0,51.0,206.0,220.0,94.0,959.0,275.0,228.0,136.0
G1888,13.0,54.0,19.0,4.0,28.0,95.0,30.0,73.0,3.0,22.0,74.0,77.0,83.0,46.0,66.0,38.0,108.0,127.0,111.0,99.0,52.0,4.0,2.03,10.0,18.0,1.97,12.0,20.0,9.0,7.0,6.0,2.0,8.81,5.08,8.89,1.0,1.0,1.83,284.0,102.0,89.0,38.0
G1889,25.0,94.0,29.0,2.0,21.0,176.0,18.0,100.0,21.0,204.0,130.0,125.0,134.0,150.0,124.0,124.0,133.0,207.0,176.0,133.0,70.0,3.0,6.83,44.0,63.0,3.0,6.0,15.0,2.0,31.0,30.0,64.0,8.04,9.0,8.0,26.0,40.0,15.0,869.0,315.0,298.0,189.0
G1890,11.0,22.0,12.0,9.58,7.0,59.0,2.0,17.0,5.0,55.0,29.0,24.0,30.0,20.0,25.0,19.0,44.0,32.0,32.0,37.0,44.0,3.0,8.81,15.0,32.0,1.0,3.0,16.0,5.0,39.0,27.0,68.0,2.13,43.0,24.0,35.0,66.0,28.0,319.0,112.0,95.0,49.0
G1891,8.0,3.0,2.0,2.06,1.0,4.0,4.0,1.0,6.18,2.39,3.38,9.2,5.28,4.15,7.15,9.64,1.0,2.0,4.0,8.69,4.0,8.59,2.9,5.5,4.0,9.47,1.0,2.24,2.37,8.26,4.52,9.47,3.96,4.19,7.85,5.04,4.72,5.7,1.0,4.24,2.0,2.88
G1892,4.0,10.0,3.0,2.69,1.0,20.0,11.0,13.0,3.92,17.0,6.0,13.0,5.0,9.0,5.0,3.0,9.0,27.0,15.0,28.0,9.0,2.0,6.45,1.0,28.0,2.0,5.69,1.0,5.31,1.0,4.0,8.68,8.33,2.0,7.99,9.91,2.0,2.0,159.0,34.0,48.0,16.0
G1893,1.0,1.0,4.81,8.58,9.17,2.0,8.28,1.37,8.14,2.0,7.68,3.08,1.0,1.0,1.0,1.0,3.0,6.82,7.03,3.24,1.0,1.0,4.26,6.97,5.67,1.06,8.06,5.21,7.22,4.24,2.74,4.73,9.04,4.79,2.94,3.28,4.87,2.64,1.72,3.0,2.38,3.94
G1894,1.0,3.94,7.35,9.15,9.05,6.45,6.3,7.62,4.04,5.48,2.44,2.44,1.0,5.3,7.29,6.74,9.8,1.0,1.24,8.12,8.35,8.15,8.53,8.65,1.0,7.53,2.81,2.54,8.02,1.94,3.82,7.88,4.83,2.71,9.33,6.36,1.0,8.3,3.76,7.56,7.33,8.16
G1895,48.0,74.0,31.0,1.0,43.0,183.0,17.0,101.0,20.0,89.0,72.0,112.0,130.0,72.0,63.0,88.0,136.0,123.0,118.0,124.0,103.0,10.0,9.5,71.0,139.0,3.26,9.0,15.0,2.0,60.0,31.0,56.0,6.0,27.0,15.0,15.0,11.0,5.0,393.0,90.0,92.0,68.0
G1896,5.98,2.0,6.67,5.68,1.64,3.63,3.32,7.99,3.96,5.2,8.76,2.09,1.0,8.99,8.19,2.97,8.88,2.0,4.55,7.85,2.33,1.0,4.44,2.66,3.18,6.37,8.45,4.43,1.78,3.23,2.0,3.31,2.34,1.26,9.9,1.0,8.0,1.0,2.0,3.27,1.0,1.0
G1897,33.0,62.0,28.0,8.0,10.0,117.0,19.0,53.0,19.0,142.0,73.0,76.0,101.0,74.0,71.0,103.0,103.0,93.0,68.0,106.0,115.0,13.0,5.74,23.0,68.0,5.0,6.0,23.0,6.22,53.0,27.0,50.0,6.32,18.0,7.0,27.0,26.0,7.0,665.0,134.0,152.0,133.0
G1898,233.0,558.0,269.0,21.0,214.0,1077.0,208.0,642.0,131.0,593.0,612.0,511.0,764.0,500.0,342.0,392.0,500.0,636.39,530.0,563.0,797.0,86.0,2.63,256.0,567.0,17.0,97.0,352.0,128.0,231.0,125.0,252.0,8.83,83.0,37.0,166.0,204.0,96.0,4051.99,1101.0,1058.0,896.0
G1899,134.0,253.0,140.0,21.0,90.0,338.0,44.0,138.0,145.0,942.0,166.0,155.0,136.0,77.0,110.0,187.0,128.0,117.0,91.0,135.0,1256.0,378.0,2.95,308.0,751.0,33.0,121.0,202.0,118.0,851.0,723.0,932.0,1.0,990.0,360.0,993.0,1181.0,655.0,2813.0,427.0,730.0,1190.0
G1900,7.65,3.0,6.81,4.08,8.32,1.0,6.0,6.05,2.0,1.94,6.08,1.0,3.0,6.11,2.36,5.7,7.36,5.0,5.0,1.0,1.0,1.99,5.96,2.15,1.0,3.6,3.32,7.72,4.67,9.43,8.11,2.48,9.86,5.33,7.4,3.86,2.79,1.67,2.0,5.91,5.86,3.92
G1901,1770.74,3657.33,1857.36,184.0,1512.89,6247.46,1105.0,3772.76,919.99,5763.51,3738.15,4335.27,4489.43,1723.93,3662.8,2904.75,5210.02,4475.09,4100.8,4380.59,4069.48,775.77,6.08,1766.41,3862.13,66.42,182.56,606.77,187.14,642.95,313.0,364.95,2.11,36.12,21.0,33.0,55.0,35.0,44830.68,12010.58,12708.57,7442.78
G1902,970.0,1798.0,764.0,81.0,780.0,2613.0,626.0,1605.0,219.0,1410.0,1520.0,1913.0,1442.0,1087.0,917.0,1464.0,1580.0,1163.0,948.0,1199.0,1944.0,452.0,1.77,668.0,1690.0,41.0,47.0,245.0,56.0,210.0,65.0,94.0,6.52,16.0,6.0,1.0,6.0,2.0,4563.44,1011.0,1218.0,1343.0
G1903,40.0,119.0,25.0,5.0,48.0,199.0,25.0,99.0,10.0,86.0,95.0,68.0,84.0,62.0,101.0,47.0,73.0,85.0,66.0,74.0,87.0,21.0,1.35,37.0,76.0,4.0,7.0,11.0,3.0,9.0,5.0,7.0,2.66,1.0,3.73,7.9,1.0,1.16,232.0,59.0,70.0,94.0
G1904,3.37,3.15,6.2,5.3,3.48,8.72,2.89,5.18,3.66,5.77,8.68,3.69,1.0,9.22,2.73,3.38,6.66,8.42,1.48,2.0,4.93,5.78,6.72,6.52,7.81,2.5,8.7,3.51,8.46,8.44,4.29,4.54,7.57,4.1,7.67,4.4,2.46,8.73,1.08,5.82,4.93,2.0
G1905,3.63,10.0,3.0,1.0,3.0,7.0,2.47,4.0,8.15,4.0,1.0,5.0,2.0,2.77,4.0,2.0,4.0,7.97,1.21,6.71,7.0,1.0,7.86,3.04,6.0,4.39,7.57,2.0,2.0,9.21,8.69,5.13,8.1,4.65,1.41,9.46,4.19,4.92,4.0,3.0,2.0,1.0
G1906,9.48,2.97,3.89,3.93,9.31,1.0,7.64,1.0,5.59,6.91,4.69,1.0,4.48,1.0,9.01,5.87,8.08,5.42,4.31,6.21,5.7,5.43,2.04,7.42,9.28,3.48,5.32,5.09,1.51,5.82,6.62,3.39,7.58,8.44,5.56,1.51,6.18,9.75,3.52,3.66,1.0,2.28
G1907,16.0,43.0,14.0,2.0,34.0,108.0,18.0,79.0,11.0,32.0,82.0,65.0,53.0,54.0,40.0,42.0,65.0,73.0,102.0,63.0,35.0,5.0,6.87,13.0,41.0,2.0,30.0,39.0,16.0,10.0,4.0,8.0,5.67,1.0,9.59,2.22,1.0,6.6,170.0,95.0,74.0,65.0
G1908,1.0,5.0,8.03,1.0,6.42,3.0,3.0,1.0,3.82,4.37,11.0,2.42,1.0,2.0,5.31,6.0,3.0,6.0,12.0,2.0,2.0,5.72,7.23,4.12,1.4,8.65,7.36,1.0,3.76,4.79,4.01,2.71,2.62,9.23,5.9,5.62,6.3,2.68,7.0,4.14,1.0,2.0
G1909,3.84,7.61,6.21,4.99,9.55,9.93,3.0,1.99,5.22,1.0,9.46,2.0,8.05,2.2,4.44,8.25,1.0,7.54,4.54,2.44,3.07,2.9,5.3,3.01,6.56,6.86,2.31,4.0,3.18,3.1,8.31,7.64,1.19,9.72,9.11,3.02,7.52,9.82,8.0,1.0,2.0,5.54
G1910,277.0,450.0,226.0,33.0,191.0,915.0,76.0,438.0,111.0,792.0,413.0,518.0,636.0,263.0,474.0,603.0,685.0,695.0,521.0,713.0,637.0,84.0,4.88,379.0,818.0,29.0,24.0,69.0,29.0,487.0,239.0,457.0,2.63,316.0,156.0,636.0,691.0,358.0,3620.0,786.0,971.0,726.0
G1911,9.92,6.71,9.27,2.34,2.06,9.18,4.8,2.04,5.21,1.36,8.99,9.9,7.75,1.04,1.53,7.57,5.96,2.26,2.09,4.22,1.23,3.36,3.97,5.34,6.58,8.61,9.17,3.31,1.68,3.12,4.37,3.84,8.49,7.28,8.06,5.0,8.46,5.9,4.08,2.7,4.89,7.01
G1912,1.0,7.0,3.0,1.0,1.01,20.0,6.69,7.0,1.0,8.0,7.0,12.0,21.0,6.0,5.0,9.0,13.0,6.0,9.0,12.0,10.0,4.04,1.58,1.0,9.0,7.85,6.05,1.0,9.24,5.0,3.0,3.0,2.6,1.0,1.0,32.0,22.0,14.0,30.0,7.0,9.0,7.0
G1913,493.0,989.0,476.0,61.0,399.0,2224.0,365.0,1302.0,233.0,1900.0,1265.0,1464.0,1509.0,930.0,759.0,1239.0,1240.0,1313.0,1000.0,1567.0,1402.0,224.0,2.1,650.0,1695.0,41.0,94.0,291.0,87.0,353.0,146.0,327.0,3.07,38.0,6.0,8.0,12.0,5.0,5570.0,1121.0,1459.0,1847.0
G1914,163.0,391.0,183.0,13.0,155.0,433.0,86.0,249.0,2.0,3.0,280.0,122.0,115.0,101.0,145.0,45.0,117.0,553.0,462.0,300.0,345.0,42.0,1.82,129.0,211.0,2.0,37.0,85.0,33.0,13.0,3.0,10.0,9.47,6.47,9.1,6.7,9.33,1.72,2646.0,788.0,624.0,22.0
G1915,28.0,49.0,28.0,4.24,29.0,65.0,23.0,41.0,9.4,9.39,36.0,22.0,26.0,24.0,31.0,9.0,24.0,64.0,74.0,44.0,66.0,4.0,2.25,19.0,22.0,6.87,4.0,6.0,3.0,7.0,9.76,3.27,7.36,2.03,5.17,8.46,7.56,9.83,221.0,64.0,48.0,5.0
G1916,170.0,216.0,109.0,14.0,131.0,424.0,63.0,160.0,17.0,141.0,162.0,184.0,159.0,84.0,99.0,168.0,211.0,267.0,190.0,248.0,341.0,48.0,4.55,145.0,399.0,10.0,20.0,47.0,13.0,42.0,22.0,48.0,8.82,9.0,6.0,10.0,6.0,3.0,676.0,125.0,189.0,125.0
G1917,31.0,39.0,28.0,1.0,13.0,72.0,10.0,54.0,23.0,179.0,38.0,43.0,39.0,21.0,19.0,28.0,48.0,48.0,33.0,44.0,64.0,14.0,2.47,42.0,80.0,2.0,7.16,2.0,2.0,27.0,20.0,22.0,1.46,14.0,7.0,15.0,19.0,10.0,176.0,44.0,52.0,161.0
G1918,7.21,1.35,3.33,8.3,2.25,6.71,5.07,5.35,7.82,2.69,9.96,4.82,8.43,8.19,5.46,8.14,7.89,5.14,8.11,1.34,3.38,5.36,3.87,5.57,7.89,8.88,8.48,3.93,9.58,8.05,2.09,2.94,1.27,8.19,3.61,1.56,4.43,6.44,6.68,2.92,5.06,7.16
G1919,154.0,376.0,152.0,18.0,108.0,672.0,113.0,337.0,65.0,367.0,359.0,475.0,508.0,273.0,428.0,379.0,491.0,469.0,399.0,438.0,478.0,56.0,4.43,187.0,460.0,8.0,33.0,92.0,36.0,101.0,59.0,98.0,4.37,18.0,5.0,16.0,27.0,9.0,1914.0,491.0,553.0,475.0
G1920,2.0,4.0,2.0,5.75,3.0,9.0,1.0,2.0,1.71,1.0,6.0,4.0,4.0,1.0,12.0,4.0,3.0,6.0,9.0,3.0,2.0,4.08,4.3,9.75,1.0,4.06,9.11,8.21,3.98,1.0,8.17,2.23,4.29,9.81,2.0,26.0,37.0,15.0,20.0,16.0,6.0,3.0
G1921,9.0,12.0,14.0,2.0,2.0,29.0,1.0,24.0,2.0,25.0,22.0,30.0,55.0,29.0,45.0,55.0,42.0,38.0,43.0,37.0,14.0,3.0,2.46,2.0,11.0,4.36,5.0,5.0,6.0,5.0,6.0,12.0,7.53,9.63,1.0,9.0,18.0,4.0,145.0,31.0,47.0,17.0
G1922,350.0,733.0,282.0,30.0,299.0,1437.0,233.0,893.0,167.0,1106.0,852.0,1151.0,1454.0,1165.0,828.0,948.0,1168.0,708.0,709.0,674.0,822.0,111.0,1.7,410.0,903.0,29.0,39.0,138.0,47.0,201.0,137.0,200.0,3.43,19.0,13.0,3.77,2.0,1.0,2751.0,726.0,800.0,1131.0
G1923,42.0,96.0,42.0,6.0,35.0,195.0,30.0,110.0,7.0,106.0,119.0,107.0,113.0,133.0,86.0,97.0,144.0,169.0,177.0,155.0,95.0,16.0,4.75,40.0,88.0,7.2,21.0,41.0,17.0,42.0,15.0,17.0,5.5,10.0,2.0,1.0,4.0,3.0,800.0,223.0,248.0,153.0
G1924,218.0,550.0,226.0,23.0,239.0,987.99,181.0,691.0,209.0,1320.0,743.0,1871.98,2198.98,1528.0,3078.0,2768.0,4270.0,1472.99,1296.0,1074.93,483.0,66.0,1.29,104.0,270.0,3.0,18.0,44.0,30.0,95.0,50.0,56.0,3.44,13.01,15.0,6.0,2.0,2.0,9444.91,2980.0,2793.0,1416.0
G1925,7.48,8.05,7.33,8.87,1.22,4.24,8.03,8.8,1.0,6.73,8.93,2.63,4.56,4.1,8.44,4.88,5.8,9.11,7.13,5.7,7.9,6.96,3.07,3.71,8.99,7.52,5.21,3.88,4.76,3.0,9.04,2.01,9.0,2.02,6.97,5.0,1.0,5.0,5.0,2.0,1.0,4.0
G1926,275.94,739.97,229.0,24.0,217.51,1180.88,188.14,611.64,98.43,522.05,656.77,649.8,858.66,513.91,752.0,506.01,1015.1,1178.26,965.59,774.5,684.34,75.0,9.46,193.56,424.6,7.83,82.49,272.35,150.0,221.36,126.0,230.66,9.27,132.0,57.68,86.33,123.73,48.24,4828.21,1597.76,1408.21,620.01
G1927,1313.0,2794.0,1411.0,113.0,995.0,4990.0,914.0,2632.0,295.0,1916.0,2702.0,2311.0,2998.0,2144.0,1692.0,2092.0,2697.0,2550.0,2362.0,2412.0,2992.0,498.0,9.28,1048.0,2343.0,62.0,347.0,671.0,324.0,281.0,125.0,258.0,1.0,33.0,19.0,116.0,217.0,64.0,8630.0,2512.0,2479.0,2168.0
G1928,230.0,525.0,311.0,27.0,148.0,982.0,124.0,417.0,117.0,666.0,521.0,536.0,780.0,639.0,439.0,655.0,639.0,697.0,623.0,707.0,814.0,79.0,8.48,348.0,739.0,20.0,69.0,211.0,95.0,346.0,196.0,388.0,3.25,292.0,164.0,142.0,191.0,78.0,3543.0,798.0,922.0,620.0
G1929,23.0,49.0,29.0,2.0,2.0,88.0,20.0,51.0,20.0,116.0,49.0,78.0,128.0,91.0,58.0,56.0,79.0,60.0,31.0,63.0,34.0,9.0,9.55,49.0,29.0,2.0,2.0,8.0,3.0,47.0,34.0,39.0,2.42,54.0,21.0,167.0,259.0,104.0,389.0,115.0,107.0,137.0
G1930,113.35,369.53,67.21,20.61,29.33,539.46,44.33,256.73,58.75,314.98,236.84,268.42,336.3,279.38,403.42,208.74,325.87,464.83,195.86,238.12,374.15,33.05,2.29,144.09,312.46,6.61,28.4,96.44,24.1,45.79,42.02,46.05,3.04,18.55,25.26,80.0,80.33,53.26,1201.02,386.45,295.29,354.28
G1931,58.0,116.0,78.0,7.0,31.0,261.0,22.0,145.0,30.0,188.0,157.0,159.0,171.0,128.0,148.0,148.0,227.0,184.0,185.0,168.0,189.0,30.0,5.02,63.0,143.0,2.0,7.0,33.0,10.0,50.0,30.0,59.0,5.62,53.0,32.0,173.0,219.0,100.0,627.0,185.0,150.0,203.0
G1932,4.88,3.42,1.95,2.64,1.97,2.4,8.19,7.1,2.85,4.8,1.68,9.93,8.58,3.93,4.94,4.53,7.05,5.29,6.37,6.05,3.67,2.76,1.45,5.18,7.32,7.17,3.56,4.3,6.06,3.31,3.98,7.1,6.97,4.94,6.27,3.88,9.89,2.28,1.01,5.69,9.25,4.77
G1933,6.36,8.8,9.24,6.73,2.16,4.72,3.42,7.16,9.11,1.69,9.95,1.4,7.72,3.54,3.47,1.89,7.46,5.71,9.99,4.11,5.48,9.57,5.04,5.44,8.26,9.98,9.29,1.4,6.01,5.78,5.06,2.77,5.16,2.63,9.9,1.56,1.0,6.56,8.16,6.0,3.71,2.93
G1934,1.0,3.0,2.0,9.71,7.56,2.46,4.01,9.49,2.68,1.0,1.2,1.27,7.44,6.43,9.06,1.0,1.0,3.0,8.04,2.0,1.0,1.15,4.07,9.26,5.78,5.18,9.27,2.99,8.51,4.4,1.0,1.0,5.49,3.63,8.55,2.0,4.0,4.0,103.0,19.0,18.0,2.0
G1935,79.0,167.0,70.0,8.0,47.0,255.0,37.0,163.0,115.0,718.0,140.0,139.0,142.0,38.0,121.0,207.0,213.0,343.0,266.0,307.0,206.0,53.0,9.54,86.0,216.0,12.0,15.0,67.0,33.0,93.0,101.0,101.0,5.57,42.0,35.0,18.0,41.0,27.0,4290.0,829.0,992.0,799.0
G1936,9.82,2.59,1.78,2.02,5.1,8.74,1.53,3.07,4.99,2.54,9.33,3.61,8.92,6.43,9.09,2.2,7.43,1.39,8.08,1.0,6.72,7.38,8.07,6.35,6.3,8.04,6.74,9.11,4.4,6.72,4.4,5.11,9.08,1.54,6.49,9.52,2.57,4.95,9.8,1.38,3.27,8.33
G1937,2605.0,4730.0,2361.0,264.0,1881.0,7160.0,1339.0,3879.0,570.0,4037.0,3764.0,5121.0,4537.0,1981.0,3184.0,4324.0,4796.0,4068.0,3297.0,4711.0,5819.0,1243.0,1.0,1836.0,5079.0,135.0,58.0,401.0,95.0,508.0,154.0,244.0,6.0,49.0,25.0,26.0,40.0,25.0,24802.0,4853.0,6356.0,4201.0
G1938,65.0,175.0,57.0,5.0,57.0,227.0,21.0,124.0,18.0,118.0,94.0,112.0,114.0,55.0,70.0,93.0,102.0,151.0,142.0,114.0,105.0,13.0,3.32,59.0,98.0,3.0,15.0,23.0,4.0,36.0,26.0,36.0,2.12,11.0,7.0,27.0,34.0,18.0,606.0,178.0,181.0,124.0
G1939,5.85,2.96,3.3,4.4,7.83,5.1,8.91,9.87,2.0,9.17,4.51,5.8,8.31,7.81,2.36,2.34,2.96,1.0,5.14,1.15,1.0,5.89,2.2,2.59,4.18,4.5,1.22,5.39,3.92,1.83,2.98,1.36,7.24,7.86,2.88,5.78,6.72,5.17,6.0,5.36,6.42,3.0
G1940,6.21,1.0,1.25,6.4,2.0,4.0,4.08,6.75,9.06,2.0,2.0,1.0,5.27,1.6,3.0,1.0,2.0,5.0,2.0,2.0,4.2,6.86,8.85,3.81,1.0,9.25,7.45,8.31,8.37,2.0,9.62,2.0,5.4,4.2,5.7,6.0,2.0,2.0,6.21,2.0,1.0,2.0
G1941,12.0,11.0,9.68,1.0,2.0,14.0,7.48,12.0,1.0,5.0,8.0,13.0,17.0,4.0,12.0,16.0,10.0,6.0,9.0,12.0,11.0,2.0,3.5,12.0,5.0,5.16,9.0,11.0,4.95,3.0,2.0,2.0,2.38,1.05,4.6,4.65,3.66,1.0,34.0,8.0,14.0,9.0
G1942,121.0,276.0,125.0,8.0,73.0,613.0,94.0,325.0,43.0,241.0,348.0,296.0,419.0,327.0,276.0,277.0,391.0,430.0,414.0,454.0,321.0,30.0,2.4,172.0,312.0,9.0,49.0,195.0,86.0,180.0,87.0,230.0,2.57,80.0,43.0,251.0,335.0,164.0,1999.0,535.0,514.0,365.0
G1943,330.0,469.0,256.0,17.0,113.0,838.0,80.0,390.0,111.0,872.0,350.0,579.0,684.0,389.0,405.0,873.0,691.0,385.0,291.0,626.0,712.0,123.0,2.72,269.0,881.0,23.0,3.0,16.0,13.0,300.0,122.0,263.0,6.57,138.0,65.0,274.0,236.0,136.0,4619.0,669.0,908.0,553.0
G1944,1.0,9.0,4.0,6.9,18.0,16.0,2.06,12.0,3.0,19.0,3.0,4.0,9.0,11.0,22.0,4.0,3.0,14.0,4.0,3.0,9.0,2.0,7.01,4.0,13.0,7.3,3.0,17.0,5.0,8.0,2.0,6.0,5.59,3.0,3.16,2.0,3.0,1.0,14.0,9.0,5.0,29.0
G1945,41.0,110.0,27.0,1.0,54.0,192.0,31.0,117.43,23.0,173.0,132.0,183.0,164.13,95.0,218.0,187.0,225.0,190.0,152.0,160.0,104.0,13.0,1.65,46.0,131.0,3.0,3.87,7.0,4.0,33.0,14.0,16.0,4.44,6.0,8.0,12.0,25.0,8.0,1144.0,350.0,420.0,131.0
G1946,60.0,163.0,71.0,6.0,51.0,315.0,27.0,155.0,7.0,70.0,149.0,102.0,142.0,80.0,58.0,95.0,146.0,238.0,196.0,200.0,179.0,20.0,6.77,60.0,199.0,2.0,25.0,117.0,60.0,39.0,22.0,37.0,2.27,11.0,5.0,19.0,31.0,11.0,251.0,67.0,84.0,61.0
G1947,3.7,3.39,8.58,7.66,6.73,3.51,1.1,8.41,8.43,4.64,3.75,4.71,8.87,2.21,5.85,3.51,1.62,8.77,5.02,7.88,5.38,5.2,5.14,5.55,9.07,4.01,8.5,3.06,9.25,2.34,7.72,8.59,7.03,4.77,5.05,9.36,7.55,7.28,4.49,4.4,8.24,3.56
G1948,10.0,16.0,8.0,1.0,7.0,36.0,10.0,39.0,16.0,58.0,24.0,22.0,52.0,24.0,32.0,27.0,34.0,48.0,35.0,48.0,24.0,5.0,5.29,14.0,15.0,3.0,5.0,1.0,4.85,6.0,4.71,4.0,6.7,3.0,2.0,3.46,1.0,7.26,93.0,22.0,25.0,68.0
G1949,133.0,171.0,49.0,15.0,63.0,387.0,36.0,137.0,33.0,235.0,161.0,157.0,182.0,72.0,135.0,181.0,211.0,213.0,183.0,229.0,228.0,31.0,7.09,84.0,288.0,2.0,2.0,32.0,4.0,74.0,38.0,60.0,9.09,53.0,19.0,59.0,102.0,51.0,1476.0,305.0,352.0,217.0
G1950,209.0,409.0,249.0,27.0,151.0,748.0,82.0,446.0,72.0,311.0,479.0,434.0,633.0,464.0,384.0,351.0,615.0,527.0,496.0,490.0,512.0,57.0,5.34,240.0,456.0,15.0,105.0,240.0,114.0,140.0,85.0,138.0,5.05,52.0,29.0,96.0,129.0,42.0,1718.0,511.0,446.0,454.0
G1951,174.0,431.0,198.0,12.0,128.0,805.0,86.0,423.0,188.0,1117.0,401.0,444.0,474.0,325.0,270.0,279.0,406.0,450.0,420.0,453.0,489.0,84.0,1.65,186.0,450.0,7.0,15.0,83.0,22.0,102.0,45.0,52.0,3.12,7.0,2.0,6.0,10.0,4.0,11796.0,2838.0,3160.0,1533.0
G1952,152.0,317.0,141.0,14.0,103.0,439.0,78.0,217.0,41.0,297.0,216.0,298.0,257.0,203.0,252.0,311.0,326.0,325.0,249.0,362.0,387.0,68.0,8.53,135.0,356.0,5.0,14.0,77.0,24.0,144.0,123.0,159.0,2.05,126.0,57.0,349.0,428.0,232.0,1771.0,365.0,533.0,421.0
G1953,3.31,1.7,8.84,4.52,1.49,3.29,8.46,2.8,5.07,6.04,9.27,4.09,4.05,1.42,1.92,7.78,7.76,7.96,3.51,1.4,9.57,4.48,5.18,3.21,4.46,8.81,9.47,1.9,4.59,6.91,1.09,8.36,3.52,3.64,4.35,7.4,7.92,2.79,8.78,7.78,3.54,2.81
G1954,155.0,289.0,158.0,19.0,65.0,447.0,30.0,182.0,38.0,401.0,217.0,354.0,365.0,105.0,218.0,418.0,384.0,311.0,199.0,355.0,407.0,81.0,9.07,211.0,533.0,22.0,13.0,74.0,8.0,220.0,101.0,195.0,4.9,86.0,32.0,41.0,47.0,21.0,1940.0,303.0,475.0,359.0
G1955,237.0,593.0,178.0,18.0,136.0,886.0,96.0,450.0,170.0,1189.0,442.0,552.0,569.0,361.0,339.0,543.0,547.0,564.0,398.0,453.0,547.0,104.0,2.7,295.0,711.0,17.0,26.0,50.0,27.0,234.0,145.0,250.0,5.57,140.0,81.0,159.0,261.0,96.0,3961.0,803.0,1103.0,1036.0
G1956,8.08,2.44,1.67,4.33,8.51,3.0,1.31,2.01,2.43,7.45,2.0,1.0,1.0,8.33,3.82,1.0,3.0,2.0,1.0,3.0,6.8,6.24,5.64,8.37,7.24,7.39,3.0,5.84,4.21,5.59,2.16,6.84,8.19,2.42,1.1,2.0,8.45,7.36,7.32,1.0,2.0,3.4
G1957,8.0,9.0,6.0,2.55,3.0,12.0,9.0,7.0,8.97,8.0,12.0,11.0,10.0,1.0,19.0,15.0,15.0,11.0,17.0,12.0,11.0,7.51,4.67,2.0,4.26,4.9,8.6,1.0,6.68,1.0,1.0,3.58,5.76,3.12,7.82,1.0,6.0,7.57,106.0,33.0,27.0,5.0
G1958,7.61,1.91,2.84,8.71,9.89,5.0,6.25,3.0,1.52,6.0,1.92,3.0,3.0,5.47,10.0,4.0,6.0,5.4,5.3,2.0,6.94,5.58,6.9,8.15,8.82,8.34,8.36,6.79,9.78,28.0,26.0,17.79,8.81,32.0,14.0,852.89,1162.84,640.83,11.0,4.0,4.0,3.0
G1959,4.46,9.37,9.61,4.68,6.51,2.0,3.12,5.63,5.46,1.57,2.61,7.75,2.0,4.18,6.98,7.58,2.0,6.91,8.99,2.39,3.0,1.7,6.84,1.48,1.05,2.51,1.6,1.0,5.08,1.85,5.21,1.0,1.92,8.43,1.0,8.26,1.0,2.5,17.0,8.0,2.0,1.0
